:START_ID,:END_ID,decision:bool,text:strin[]
10431274,1686,1,Forza juve next year we'll win the champions
10753825,1687,1,Forza juve next year we'll win the champions
10662891,1688,1,Forza juve next year we'll win the champions
8972619,1689,0,Forza juve next year we'll win the champions
9123827,1690,0,Forza juve next year we'll win the champions
9201949,1691,1,Forza juve next year we'll win the champions
10149269,1692,1,Forza juve next year we'll win the champions
10598797,1693,1,Forza juve next year we'll win the champions
10230608,1694,1,Forza juve next year we'll win the champions
9042412,1695,1,Forza juve next year we'll win the champions
9449449,1696,1,Forza juve next year we'll win the champions
9040379,1697,1,Forza juve next year we'll win the champions
9215612,1698,1,Forza juve next year we'll win the champions
9265510,1699,0,Forza juve next year we'll win the champions
9226749,1700,1,Forza juve next year we'll win the champions
9480725,1701,1,Forza juve next year we'll win the champions
10442784,1702,1,Forza juve next year we'll win the champions
9633066,1703,1,Forza juve next year we'll win the champions
10439001,1704,0,Forza juve next year we'll win the champions
9658369,1705,1,Forza juve next year we'll win the champions
9114234,1706,1,Forza juve next year we'll win the champions
9392603,1707,1,Forza juve next year we'll win the champions
9736865,1708,0,Forza juve next year we'll win the champions
9089876,1709,0,Forza juve next year we'll win the champions
9069367,1710,0,Forza juve next year we'll win the champions
9924559,1711,0,Forza juve next year we'll win the champions
9117807,1712,1,Forza juve next year we'll win the champions
9879435,1713,0,Forza juve next year we'll win the champions
9544918,1714,1,Forza juve next year we'll win the champions
9691751,1715,1,Forza juve next year we'll win the champions
9244509,1716,1,Forza juve next year we'll win the champions
9217906,1717,1,Forza juve next year we'll win the champions
9910764,1718,1,Forza juve next year we'll win the champions
10359079,1719,1,Forza juve next year we'll win the champions
9384840,1720,1,Forza juve next year we'll win the champions
9084293,1721,0,Forza juve next year we'll win the champions
10565506,1722,1,Forza juve next year we'll win the champions
9022902,1723,1,Forza juve next year we'll win the champions
10519741,1724,1,Forza juve next year we'll win the champions
8992571,1725,0,Forza juve next year we'll win the champions
9015248,1726,0,Forza juve next year we'll win the champions
9302149,1727,1,Forza juve next year we'll win the champions
10528250,1728,1,Forza juve next year we'll win the champions
9216841,1729,0,Forza juve next year we'll win the champions
10107981,1730,1,Forza juve next year we'll win the champions
9329917,1731,0,Forza juve next year we'll win the champions
10035085,1732,1,Forza juve next year we'll win the champions
10009199,1733,1,Forza juve next year we'll win the champions
9043787,1734,1,Forza juve next year we'll win the champions
9943159,1735,1,Forza juve next year we'll win the champions
10364621,1736,1,Forza juve next year we'll win the champions
10251680,1737,1,Forza juve next year we'll win the champions
8969119,1738,1,Forza juve next year we'll win the champions
9240508,1739,1,Forza juve next year we'll win the champions
10709616,1740,0,Forza juve next year we'll win the champions
9664267,1741,1,Forza juve next year we'll win the champions
9088843,1742,1,Forza juve next year we'll win the champions
9080659,1743,0,Forza juve next year we'll win the champions
9521158,1744,1,Forza juve next year we'll win the champions
9245150,1745,0,Forza juve next year we'll win the champions
8980109,1746,1,Forza juve next year we'll win the champions
9080542,1747,1,Forza juve next year we'll win the champions
10397306,1748,1,Forza juve next year we'll win the champions
9552339,1749,1,Forza juve next year we'll win the champions
9161337,1750,1,Forza juve next year we'll win the champions
10356540,1751,0,Forza juve next year we'll win the champions
9347479,1752,1,Forza juve next year we'll win the champions
9152812,1753,1,Forza juve next year we'll win the champions
9107882,1754,1,Forza juve next year we'll win the champions
10371111,1755,0,Forza juve next year we'll win the champions
9128221,1756,1,Forza juve next year we'll win the champions
9006526,1757,1,Forza juve next year we'll win the champions
9853692,1758,0,Forza juve next year we'll win the champions
10751564,1759,1,Forza juve next year we'll win the champions
9724931,1760,1,Forza juve next year we'll win the champions
10133895,1761,1,Forza juve next year we'll win the champions
10049357,1762,1,Forza juve next year we'll win the champions
8977803,1763,1,Forza juve next year we'll win the champions
9367146,1764,0,Forza juve next year we'll win the champions
9008496,1765,1,Forza juve next year we'll win the champions
9349109,1766,1,Forza juve next year we'll win the champions
9937715,1767,1,Forza juve next year we'll win the champions
9740628,1768,1,Forza juve next year we'll win the champions
9378436,1769,1,Forza juve next year we'll win the champions
9398047,1770,1,Forza juve next year we'll win the champions
9091966,1771,1,Forza juve next year we'll win the champions
9239576,1772,1,Forza juve next year we'll win the champions
9233132,1773,1,Forza juve next year we'll win the champions
9041685,1774,0,Forza juve next year we'll win the champions
9540523,1775,1,Forza juve next year we'll win the champions
10883942,1776,0,Forza juve next year we'll win the champions
10138034,1777,1,Forza juve next year we'll win the champions
10339222,1778,0,Forza juve next year we'll win the champions
9482171,1779,0,Forza juve next year we'll win the champions
9438429,1780,1,Forza juve next year we'll win the champions
10790460,1781,0,Forza juve next year we'll win the champions
9572567,1782,1,Forza juve next year we'll win the champions
8997874,1783,1,Forza juve next year we'll win the champions
9082971,1784,1,Forza juve next year we'll win the champions
9109092,1785,1,Forza juve next year we'll win the champions
9308208,1786,1,Forza juve next year we'll win the champions
10024775,1787,1,Forza juve next year we'll win the champions
9341129,1788,1,Forza juve next year we'll win the champions
9173807,1789,0,Forza juve next year we'll win the champions
9859708,1790,1,Forza juve next year we'll win the champions
9269383,1791,0,Forza juve next year we'll win the champions
9099136,1792,1,Forza juve next year we'll win the champions
9527046,1793,1,Forza juve next year we'll win the champions
9992998,1794,1,Forza juve next year we'll win the champions
9497249,1795,0,Forza juve next year we'll win the champions
9575238,1796,1,Forza juve next year we'll win the champions
8967280,1797,0,Forza juve next year we'll win the champions
9205127,1798,1,Forza juve next year we'll win the champions
9151336,1799,0,Forza juve next year we'll win the champions
8991242,1800,0,Forza juve next year we'll win the champions
9088594,1801,1,Forza juve next year we'll win the champions
9381408,1802,0,Forza juve next year we'll win the champions
9262993,1803,1,Forza juve next year we'll win the champions
9820545,1804,1,Forza juve next year we'll win the champions
9156297,1805,0,Forza juve next year we'll win the champions
9755084,1806,0,Forza juve next year we'll win the champions
9330656,1807,0,Forza juve next year we'll win the champions
9142778,1808,0,Forza juve next year we'll win the champions
8993224,1809,1,Forza juve next year we'll win the champions
9040951,1810,1,Forza juve next year we'll win the champions
9174692,1811,0,Forza juve next year we'll win the champions
9827339,1812,1,Forza juve next year we'll win the champions
9914797,1813,1,Forza juve next year we'll win the champions
9174351,1814,1,Forza juve next year we'll win the champions
9041813,1815,1,Forza juve next year we'll win the champions
9054366,1816,1,Forza juve next year we'll win the champions
10083988,1817,1,Forza juve next year we'll win the champions
9915775,1818,1,Forza juve next year we'll win the champions
9069979,1819,1,Forza juve next year we'll win the champions
9087988,1820,0,Forza juve next year we'll win the champions
9262101,1821,0,Forza juve next year we'll win the champions
9897536,1822,0,Forza juve next year we'll win the champions
8982700,1823,1,Forza juve next year we'll win the champions
9867003,1824,0,Forza juve next year we'll win the champions
9175469,1825,0,Forza juve next year we'll win the champions
9258571,1826,1,Forza juve next year we'll win the champions
9113349,1827,1,Forza juve next year we'll win the champions
9859500,1828,0,Forza juve next year we'll win the champions
9016247,1829,1,Forza juve next year we'll win the champions
9042074,1830,1,Forza juve next year we'll win the champions
9810863,1831,1,Forza juve next year we'll win the champions
10356494,1832,1,Forza juve next year we'll win the champions
9055353,1833,1,Forza juve next year we'll win the champions
9041741,1834,1,Forza juve next year we'll win the champions
9292570,1835,0,Forza juve next year we'll win the champions
10043136,1836,0,Forza juve next year we'll win the champions
9175672,1837,1,Forza juve next year we'll win the champions
8973360,1838,1,Forza juve next year we'll win the champions
9642315,1839,0,Forza juve next year we'll win the champions
9072808,1840,1,Forza juve next year we'll win the champions
9280380,1841,0,Forza juve next year we'll win the champions
9419967,1842,1,Forza juve next year we'll win the champions
8971850,1843,1,Forza juve next year we'll win the champions
9208331,1844,1,Forza juve next year we'll win the champions
10795669,1845,1,Forza juve next year we'll win the champions
9102328,1846,1,Forza juve next year we'll win the champions
9775168,1847,1,Forza juve next year we'll win the champions
9042647,1848,0,Forza juve next year we'll win the champions
9732563,1849,1,Forza juve next year we'll win the champions
9193099,1850,0,Forza juve next year we'll win the champions
9412674,1851,1,Forza juve next year we'll win the champions
